REG ID,ID,BDATE,DATA TYPE,BREED,gINB,gEFI,Test Type,CDCB,SIRE REG,SIRE NAAB,SIRE NAME,DAM REG,DAM ID,MGS REG,MGS NAAB,MGS Name,RPRO,Age In Months,LACT,DIM,AY BBR,BS BBR,GU BBR,HO BBR,JE BBR,Dead/Sold,NET MERIT,TPI,CHEESE MERIT,FLUID MERIT,GRAZING MERIT,MILK,JPI,FAT,PROTEIN,FAT PERCENT,PROTEIN PERCENT,PRODUCTIVE LIFE,EFH REL,EFC REL,FEED EFFICIENCY,RFI,DAUGHTER PREGNANCY RATE,HEIFER CONCEPTION RATE,COW CONCEPTION RATE,FERTILITY INDEX,DAUGHTER CALVING EASE,SIRE CALVING EASE,DAUGHTER STILLBIRTH,SIRE STILLBIRTH,HEALTH INDEX,HEIFER LIVABILITY,LIVABILITY,EARLY FIRST CALVING,SOMATIC CELL SCORE,MASTITITS,METRITIS,DISPLACED ABOMASUM,MILK FEVER,RETAINED PLACENTA,KETOSIS,BDE,DFM,FLS,FTA,FTP,FUA,PTAT,RLR,RLS,RPA,RTP,RUH,RUW,STA,STR,TLG,TRW,UCL,UDP,UDC,FLC,JUI,AH1_GV,AH2_GV,Arachnomelia BS_GV,Arachnomelia SM_GV,BCN AB_GV,BCN A2_GV,BH2_GV,BLAD_GV,BLG BetaLacto Globulin_GV,Brachyspina_GV,Citrullinemia_GV,CVM_GV,JH1_GV,DGAT_GV,Dominant Red_GV,DUMPS_GV,Factor XI_GV,FMO3_GV,HCD_GV,HH1_GV,HH3_GV,GART/HH4_GV,HH5 *_GV,SDE2/HH6_GV,KCN AB_GV,KCN AE_GV,KCN Haplotype_GV,MW_GV,Red Factor_GV,SDM_GV,Slick_GV,SMA_GV,Weaver_GV,AH1,AH2,AHC,BH1,BH2,BHD,BHM,BHP,BHW,HBR,HCD,HDR,HH0,HH1,HH2,HH3,HH4,HH5,HH6,HHB,HHC,HHD,HHM,HHP,HHR,HMW,HRR,JH1,JH1_PC,JH2,JH2_PC,JHP,JHP_PC,JNS,JNS_PC,ECOFEED LIFE,RCI,DOI,ECOFEED HEIFER,MILKING SPEED,OOC,ECOFEED COW,EMS,VEI,ECO2FEED,BT,VEA,Eco$
1028,1028,2021-09-10,Pedigree,HO,9.6,,CDCB,,HOCAN000013024894,200HO11442,Progenesis BYlaw,,9081.0,,,,,50,0,,,,,,,N,67,2512,66,69,66,315,2512,-6,8,-0.07,-0.01,1.11,,,-3,29.75,0.67,0.26,1.23,0.94,1.7,1.74,4.21,4.63,,-0.02,0.89,1.57,2.97,0.1,0.65,-0.06,0.06,0.26,0.48,-0.2,-0.47,-0.5,-0.35,0.04,0.46,-0.17,-0.81,0.28,0.1,-0.03,-0.28,-0.48,0.16,-0.09,-0.13,-0.27,-0.07,0.88,0.04,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3.5,3.7,73,5.1,11.9,73,3.1,3.0,,5.6,3.5,296
1029,1029,2022-01-10,Pedigree,HO,10.12,,CDCB,,,,,,,,,,,46,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
1030,1030,2022-01-20,Pedigree,HO,10.12,,CDCB,,,,,,,,,,,46,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
1034,1034,2021-11-10,Pedigree,HO,9.6,,CDCB,,,,,,,,,,,48,0,,,,,,,N,119,2484,123,112,111,134,2484,8,6,0.01,0.01,0.62,,,31,3.5,-0.27,-0.08,-0.14,-0.12,2.2,2.08,5.13,5.77,,0.26,0.27,0.54,2.98,0.19,0.09,-0.01,0.01,0.01,0.07,-0.34,-0.32,-0.31,-0.37,-0.17,-0.49,-0.42,-0.44,0.12,0.05,-0.15,-0.56,-0.56,-0.4,-0.3,-0.06,-0.24,-0.25,-0.37,-0.43,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.9,4.9,99,7.6,15.9,99,4.6,4.0,,7.8,4.7,316
1038,1038,2022-01-25,Pedigree,HO,10.12,,CDCB,,,,,,,,,,,46,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
1041,1041,2021-08-07,Pedigree,HO,9.6,,CDCB,,,,,,,,,,,51,0,,,,,,,N,119,2484,123,112,111,134,2484,8,6,0.01,0.01,0.62,,,31,3.5,-0.27,-0.08,-0.14,-0.12,2.2,2.08,5.13,5.77,,0.26,0.27,0.54,2.98,0.19,0.09,-0.01,0.01,0.01,0.07,-0.34,-0.32,-0.31,-0.37,-0.17,-0.49,-0.42,-0.44,0.12,0.05,-0.15,-0.56,-0.56,-0.4,-0.3,-0.06,-0.24,-0.25,-0.37,-0.43,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.9,4.9,99,7.6,15.9,99,4.6,4.0,,7.8,4.7,316
1044,1044,2021-05-10,Pedigree,HO,9.6,,CDCB,,,,,,,,,,,54,0,,,,,,,N,119,2484,123,112,111,134,2484,8,6,0.01,0.01,0.62,,,31,3.5,-0.27,-0.08,-0.14,-0.12,2.2,2.08,5.13,5.77,,0.26,0.27,0.54,2.98,0.19,0.09,-0.01,0.01,0.01,0.07,-0.34,-0.32,-0.31,-0.37,-0.17,-0.49,-0.42,-0.44,0.12,0.05,-0.15,-0.56,-0.56,-0.4,-0.3,-0.06,-0.24,-0.25,-0.37,-0.43,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.9,4.9,99,7.6,15.9,99,4.6,4.0,,7.8,4.7,316
1045,1045,2022-01-20,Pedigree,HO,10.12,,CDCB,,,,,,,,,,,46,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
1047,1047,2021-11-05,Pedigree,HO,7.64,,CDCB,,HOCAN000013024894,200HO11442,Progenesis BYlaw,,690.0,HOUSA000070377646,029HO16547,Killian,,48,0,,,,,,,N,-42,2407,-44,-37,-38,85,2407,-18,1,-0.08,-0.01,0.81,,,-39,65.88,0.88,-0.07,1.36,0.94,1.7,1.59,4.38,4.09,,0.14,1.09,0.43,2.98,0.32,0.45,-0.15,0.05,0.28,0.09,-0.26,-0.38,-0.32,-0.47,-0.02,0.13,-0.23,-0.59,0.34,0.07,-0.02,-0.55,-0.7,0.04,-0.29,-0.26,-0.48,-0.03,0.79,-0.13,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2.6,2.9,57,3.7,8.8,56,2.3,2.4,,4.2,2.7,218
1048,1048,2022-01-20,Pedigree,HO,10.12,,CDCB,,,,,,,,,,,46,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
1050,1050,2021-09-10,Pedigree,HO,9.6,,CDCB,,,,,,,,,,,50,0,,,,,,,N,119,2484,123,112,111,134,2484,8,6,0.01,0.01,0.62,,,31,3.5,-0.27,-0.08,-0.14,-0.12,2.2,2.08,5.13,5.77,,0.26,0.27,0.54,2.98,0.19,0.09,-0.01,0.01,0.01,0.07,-0.34,-0.32,-0.31,-0.37,-0.17,-0.49,-0.42,-0.44,0.12,0.05,-0.15,-0.56,-0.56,-0.4,-0.3,-0.06,-0.24,-0.25,-0.37,-0.43,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.9,4.9,99,7.6,15.9,99,4.6,4.0,,7.8,4.7,316
1051,1051,2021-11-20,Pedigree,HO,8.28,,CDCB,,HO840003147375525,200HO11616,Ocd Shelby-ET,,,HOCAN000107281711,200HO06480,Doorman,,48,0,,,,,,,N,5,2508,25,-39,24,-445,2508,1,-1,0.08,0.05,0.43,,,0,38.13,0.78,-0.27,1.14,0.72,1.98,1.59,4.61,4.14,,0.21,-1.78,0.01,2.82,0.8,-0.35,-0.35,-0.1,-0.12,-0.11,0.06,0.18,-0.25,-0.15,0.2,0.69,0.3,-0.83,0.49,-0.61,0.17,0.39,-0.16,-0.02,-0.18,-0.58,0.08,0.17,0.74,0.34,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.7,3.0,58,3.9,9.0,58,2.4,2.5,,4.2,2.7,277
1052,1052,2022-01-04,Pedigree,HO,10.16,,CDCB,,HO840003147375525,200HO11616,Ocd Shelby-ET,,779.0,HOCAN000012208552,777HO10783,Country,,46,0,,,,,,,N,176,2627,188,148,206,-184,2627,11,1,0.07,0.03,1.18,,,37,-49.34,1.37,0.01,2.02,1.41,1.84,1.69,4.23,4.09,,-0.09,0.07,0.63,2.83,0.53,0.51,-0.15,-0.07,-0.04,0.03,-0.56,-0.29,-0.47,-0.23,0.17,0.63,0.05,-0.99,-0.08,-0.38,0.24,0.71,-0.13,-0.22,-0.59,-0.86,-0.05,0.37,1.04,0.56,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.9,3.0,59,4.1,9.3,59,2.5,2.5,,4.3,2.7,329
1053,1053,2022-01-10,Pedigree,HO,10.12,,CDCB,,HOCAN000013024894,200HO11442,Progenesis BYlaw,,,,,,,46,0,,,,,,,N,108,2557,109,107,106,357,2557,-1,10,-0.06,-0.01,1.31,,,8,28.82,0.65,0.33,1.28,0.97,1.68,1.73,4.16,4.63,,-0.03,0.94,1.67,2.96,0.2,0.72,-0.04,0.06,0.27,0.52,-0.2,-0.41,-0.47,-0.33,0.07,0.54,-0.1,-0.78,0.29,0.11,0.01,-0.2,-0.39,0.2,-0.1,-0.15,-0.23,-0.04,0.94,0.11,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3.5,3.8,73,5.2,12.0,73,3.2,3.0,,5.6,3.5,334
1055,1055,2021-06-14,Pedigree,HO,9.6,,CDCB,,HOCAN000012648465,200HO10975,Progenesis Buchanan,,103.0,,,,,53,0,,,,,,,N,-7,2439,-7,-6,-22,210,2439,-10,6,-0.07,0.0,1.06,,,-24,28.75,0.52,-0.74,0.68,0.49,1.9,1.79,4.26,4.88,,0.53,0.39,0.97,3.01,-0.51,0.55,-0.01,-0.04,0.06,0.54,-0.2,-0.89,-0.4,0.21,-0.38,0.38,-0.21,-0.63,-0.71,-0.04,-0.17,-0.18,-0.61,0.43,0.17,0.81,-0.49,0.21,1.07,-0.04,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3.3,3.9,72,5.0,12.1,75,3.1,3.2,,6.0,3.7,303
1060,1060,2022-01-10,Pedigree,HO,10.12,,CDCB,,HOUSA000134137773,,,,,,,,,46,0,,,,,,,N,-147,2174,-148,-149,-111,-445,2174,-20,-11,-0.01,0.01,-0.69,,,-38,-22.68,0.94,-0.22,1.08,0.67,2.63,2.23,5.76,5.08,,0.17,-0.27,-1.08,3.12,0.0,-0.33,-0.4,-0.1,0.21,-0.89,-0.34,-0.4,-0.58,-0.94,-0.51,-1.5,-1.1,-0.49,0.72,-0.51,-0.52,-1.47,-1.03,-1.24,-0.44,0.2,-0.36,-0.78,-1.69,-1.17,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.9,2.9,58,4.4,9.1,57,2.6,2.3,,4.4,2.7,203
1061,1061,2021-10-10,Pedigree,HO,9.6,,CDCB,,HO840003201840929,001HO14255,Co-Op Dd Flextime-ET,,,,,,,49,0,,,,,,,N,165,2519,168,162,156,-31,2519,0,-1,0.0,0.0,2.31,,,7,-47.25,0.56,1.31,0.78,0.94,1.75,1.54,4.42,4.49,,0.93,0.83,2.87,2.79,2.35,0.4,0.2,0.01,0.2,0.94,-1.07,-1.12,-0.71,-0.28,-0.29,0.15,-0.61,-0.9,-0.3,0.36,-0.43,-0.15,-0.56,-0.78,-0.61,-0.69,-0.55,-0.69,0.39,-0.03,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.4,3.5,73,5.0,10.9,72,3.1,2.9,,5.7,3.4,279
1064,1064,2022-01-04,Pedigree,HO,10.12,,CDCB,,HOUSA000132973942,011HO08195,Emerald-Acr-Sa T-Baxter,,,,,,,46,0,,,,,,,N,20,2353,-1,70,-3,255,2353,5,-6,-0.02,-0.06,0.17,,,0,-12.68,-1.21,0.53,-0.67,-0.98,2.23,1.93,4.76,4.83,,0.68,1.28,-2.88,3.08,-0.65,-0.63,-0.1,-0.14,0.07,-0.89,0.45,0.28,-0.06,0.07,-0.86,-0.9,-0.36,-0.2,-0.32,0.48,-0.32,-0.12,-0.19,-0.28,0.17,1.1,0.0,0.33,-1.29,-0.6,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3.3,3.3,69,4.9,10.2,68,3.0,2.8,,4.9,3.1,242
1069,1069,2022-01-09,Pedigree,HO,10.12,,CDCB,,HO840003147375525,200HO11616,Ocd Shelby-ET,,584.0,,,,,46,0,,,,,,,N,210,2620,225,175,240,-123,2620,14,5,0.07,0.04,1.26,,,53,-7.68,1.2,-0.02,1.83,1.37,1.93,1.63,4.46,4.38,,0.03,-0.41,1.76,2.87,0.46,0.52,-0.24,-0.04,0.07,-0.04,-0.59,-0.14,-0.55,-0.54,0.03,0.2,-0.21,-1.11,0.42,-0.29,0.04,0.14,-0.47,-0.6,-0.8,-0.82,-0.45,-0.03,0.43,0.14,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3.6,3.8,73,5.3,11.9,73,3.2,3.1,,5.5,3.5,367
1076,1076,2022-01-27,Pedigree,HO,8.35,,CDCB,,HOBRA000000148728,009HO04006,Ssi Skymont Uno 9438 Te,,,HOCAN000011426869,200HO03873,Atmost,,46,0,,,,,,,N,-208,2307,-208,-206,-206,-219,2307,-30,-6,-0.08,0.0,0.18,,,-64,33.66,0.2,0.36,-0.03,0.06,2.59,1.54,7.08,4.54,,0.21,-1.28,-0.54,3.01,0.13,-0.81,0.13,-0.15,-0.52,-0.32,-0.42,-0.43,0.26,0.28,-0.32,0.65,0.31,0.28,-0.43,-0.69,-0.55,0.74,0.23,-0.66,-0.39,0.39,-0.4,-0.46,0.58,0.51,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.6,2.6,55,3.7,8.3,54,2.2,2.3,,4.1,2.4,175
1081,1081,2022-02-01,Pedigree,HO,10.12,,CDCB,,,,,,71.0,,,,,45,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
1082,1082,2022-02-02,Pedigree,HO,11.76,,CDCB,,HO840003202157344,029HO19285,Ttm Security-ET,,888.0,HOUSA000071703339,007HO12165,Montross,,45,0,,,,,,,N,251,2713,260,232,230,495,2713,12,19,-0.03,0.01,2.26,,,53,-23.09,0.35,-0.41,0.89,0.51,1.59,1.51,4.13,4.04,,0.49,1.37,0.38,2.9,-0.2,0.71,-0.5,0.13,0.41,0.46,-0.2,-0.6,-0.15,0.33,-0.34,0.52,0.16,-0.34,-1.53,-0.1,-0.19,0.77,0.39,-0.31,0.24,0.14,-0.36,0.25,0.42,0.53,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.7,3.0,59,3.8,9.4,58,2.4,2.5,,4.4,2.7,294
1083,1083,2022-02-02,Pedigree,HO,10.12,,CDCB,,HOCAN000103974928,250HO00897,Genervations Zerox,,,,,,,45,0,,,,,,,N,-352,2073,-361,-329,-347,-602,2073,-27,-25,-0.01,-0.03,-1.99,,,-100,18.82,-0.41,-0.77,-1.01,-0.83,2.28,2.08,5.41,4.92,,0.53,-1.56,-2.04,2.92,-0.29,-0.93,-0.55,-0.04,-0.14,-0.73,-0.03,-0.14,0.23,-0.07,0.07,-0.3,-0.42,0.19,-0.2,0.48,0.01,-0.96,-0.92,0.65,-0.04,0.26,0.01,-0.02,0.37,-0.61,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,3.3,3.2,66,5.0,10.3,66,3.0,2.7,,5.0,3.0,221
1084,1084,2022-02-02,Pedigree,HO,15.28,,CDCB,,HO840003202157344,029HO19285,Ttm Security-ET,,868.0,HO840003123886035,007HO13250,Jedi,,45,0,,,,,,,N,287,2755,301,260,267,525,2755,9,22,-0.04,0.02,3.13,,,47,-28.84,0.85,-0.46,2.04,1.19,1.51,1.51,3.85,4.14,,0.51,1.87,0.68,2.79,1.05,0.94,-0.4,0.08,0.46,0.73,-0.21,-0.89,-0.39,0.49,-0.43,0.62,0.12,-0.55,-1.79,-0.34,-0.18,0.38,-0.07,0.08,0.28,0.32,-0.39,0.41,1.02,0.4,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.7,3.1,59,3.7,9.6,59,2.4,2.6,,4.6,2.8,316
1086,1086,2022-02-10,Pedigree,HO,11.76,,CDCB,,HO840003202157344,029HO19285,Ttm Security-ET,,,HOUSA000071703339,007HO12165,Montross,,45,0,,,,,,,N,251,2713,260,232,230,495,2713,12,19,-0.03,0.01,2.26,,,53,-23.09,0.35,-0.41,0.89,0.51,1.59,1.51,4.13,4.04,,0.49,1.37,0.38,2.9,-0.2,0.71,-0.5,0.13,0.41,0.46,-0.2,-0.6,-0.15,0.33,-0.34,0.52,0.16,-0.34,-1.53,-0.1,-0.19,0.77,0.39,-0.31,0.24,0.14,-0.36,0.25,0.42,0.53,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.7,3.0,59,3.8,9.4,58,2.4,2.5,,4.4,2.7,294
1088,1088,2022-02-25,Pedigree,HO,9.2,,CDCB,,HO840003205251510,009HO15055,S-S-I Bg Legacy Exceed-ET,,880.0,HO840003138498904,011HO12063,Altacowboy,,45,0,,,,,,,N,347,2758,358,325,312,429,2758,33,17,0.06,0.01,2.11,,,93,-27.84,-0.7,0.59,-0.28,-0.17,1.92,1.64,4.46,4.31,,0.86,0.89,1.81,2.78,0.83,-0.04,0.08,0.05,-0.14,-0.19,-0.23,-0.22,-0.1,-0.42,0.18,0.46,0.06,-0.04,0.24,0.18,0.13,0.03,-0.22,-0.05,-0.07,-0.71,0.45,0.15,0.5,0.15,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.9,3.0,60,4.1,9.1,58,2.5,2.4,,4.5,2.7,357
1092,1092,2022-03-10,Pedigree,HO,10.12,,CDCB,,HONLD000339291027,097HO04794,Delta Paramount,,767.0,,,,,44,0,,,,,,,N,-120,2253,-123,-119,-117,111,2253,-13,4,-0.07,0.0,-1.49,,,-13,113.32,-0.76,-0.62,-0.96,-0.68,2.68,2.13,5.56,5.08,,0.17,-0.12,0.92,3.16,-0.69,-0.28,-0.34,-0.14,-0.23,-1.19,-0.88,-0.76,-0.32,-0.76,0.39,-1.48,-1.21,-0.57,-0.26,0.39,0.46,-0.9,-0.6,-1.66,-0.94,-0.78,-0.96,-0.18,-1.68,-0.69,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.9,2.9,58,4.4,9.2,58,2.7,2.4,,4.5,2.7,205
1094,1094,2022-03-13,Pedigree,HO,10.12,,CDCB,,,,,,9966.0,,,,,44,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
1095,1095,2022-03-17,Pedigree,HO,10.12,,CDCB,,HOUSA000135139219,029HO11816,Hardwood Tt Buccaneer-ET,,,,,,,44,0,,,,,,,N,-341,2103,-336,-355,-303,-857,2103,-36,-21,-0.01,0.03,-1.58,,,-105,32.82,1.34,-0.47,1.03,0.72,2.03,1.63,5.46,4.88,,0.33,-0.67,-1.69,3.05,-0.55,-0.63,-0.14,-0.04,-0.18,-1.03,-0.27,-0.42,-0.12,0.01,0.14,-0.77,-0.56,-0.4,0.17,-0.53,0.49,-1.0,-0.93,-0.14,-0.23,0.1,-0.42,0.12,-0.43,-0.67,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,3.1,3.1,62,4.7,9.8,61,2.8,2.5,,4.7,2.9,229
1096,1096,2022-03-17,Pedigree,HO,11.11,,CDCB,,HO840003139112680,200HO11946,Hilmar Bosa-ET,,774.0,HOCAN000012108712,200HO10561,Devries,,44,0,,,,,,,N,358,2747,357,362,348,614,2747,33,17,0.03,-0.01,1.23,,,116,-83.84,-0.98,-0.28,-0.56,-0.64,1.72,1.56,4.41,4.06,,0.31,0.32,0.08,3.02,0.65,0.48,0.1,0.08,0.01,0.03,-0.14,0.9,-0.26,-0.39,1.17,0.59,0.35,-0.59,-0.31,1.14,1.38,0.8,0.96,-0.07,-0.47,-0.99,0.36,0.88,0.43,0.75,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.9,2.9,60,4.1,9.0,60,2.5,2.3,,4.4,2.7,300
1097,1097,2022-03-20,Pedigree,HO,10.12,,CDCB,,,,,,,,,,,44,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
